fold,seed,model,d,r2,mae,secs
2019Q3,2024,CatBoost,7,0.9244056011249611,0.03328680006066359,0.6488696249725763
2019Q3,2024,XGBoost,7,0.9132082629006941,0.03687045901078829,1.4199562499998137
2019Q3,2024,RF,7,0.9280178242327054,0.029532143671693326,1.4903074579779059
2019Q3,2024,ET,7,0.9243758162083425,0.031029523174333346,3.3179697500017937
2019Q3,13,CatBoost,7,0.925091617801603,0.03334561381963854,0.6418401669943705
2019Q3,13,XGBoost,7,0.9102517359834386,0.03788827980029726,1.4324782090261579
2019Q3,13,RF,7,0.9284313217544066,0.029466606707930554,1.5347640420077369
2019Q3,13,ET,7,0.9237266356651663,0.031056705379666663,3.196414374979213
2019Q4,42,CatBoost,7,0.9238730347536117,0.03152821929526577,0.6467429169861134
2019Q4,42,XGBoost,7,0.9177303394034851,0.03341835859954564,1.3090987080067862
2019Q4,42,RF,7,0.9174510154858916,0.033968914058485566,1.493628041993361
2019Q4,42,ET,7,0.9141508081068811,0.03270695809499999,3.3132078339986037
2019Q4,7,CatBoost,7,0.9237670263423787,0.031598517275338675,0.6389958749932703
2019Q4,7,XGBoost,7,0.910028432846437,0.036150019113086226,1.316347375017358
2019Q4,7,RF,7,0.9177959128986625,0.03390750548940922,1.5130310840031598
2019Q4,7,ET,7,0.914967865467317,0.03253009609733333,3.0747895000095014
2019Q4,101,CatBoost,7,0.9239509249460068,0.03180519107423147,0.6478324999916367
2019Q4,101,XGBoost,7,0.9100769787838614,0.035568203854112156,1.4274821669969242
2019Q4,101,RF,7,0.9175108497411687,0.03393792506355867,1.5442860830225982
2019Q4,101,ET,7,0.9142885205729907,0.03263461341133334,3.2436601250083186
2019Q4,2024,CatBoost,7,0.925192459748635,0.03143881653489911,0.6426324999774806
2019Q4,2024,XGBoost,7,0.9184527991230883,0.033115329116369406,1.4435417500208132
2019Q4,2024,RF,7,0.9179765917812193,0.033949011024249375,1.488222207990475
2019Q4,2024,ET,7,0.9144037934519093,0.032621941366999994,3.2479630410089158
2019Q4,13,CatBoost,7,0.9232708861452297,0.03117929435772421,0.6454142919974402
2019Q4,13,XGBoost,7,0.9150494560636815,0.03406811115786203,1.4458511249977164
2019Q4,13,RF,7,0.9177283121414187,0.03391195405069787,1.5751911670085974
2019Q4,13,ET,7,0.9149774425531814,0.03251856610066666,3.1971607920131646
2020Q1,42,CatBoost,7,0.6449924295353979,0.09719736511818848,0.6462213339982554
2020Q1,42,XGBoost,7,0.6159636863975062,0.10024406546113332,1.374089749995619
2020Q1,42,RF,7,0.6241080285355953,0.09971977153268162,1.6452562919876073
2020Q1,42,ET,7,0.6007216270851319,0.10213968065000006,3.137252833985258
2020Q1,7,CatBoost,7,0.6433737002380607,0.09710884416092525,0.6247558330069296
2020Q1,7,XGBoost,7,0.6203945723957005,0.09956448737806765,1.4585092500201426
2020Q1,7,RF,7,0.6238162226434012,0.09982704026769723,1.5184186670230702
2020Q1,7,ET,7,0.6015663655360655,0.1020107196783334,3.098958250018768
2020Q1,101,CatBoost,7,0.6458840704673263,0.09675258545255348,0.6435632079956122
2020Q1,101,XGBoost,7,0.6074009332162815,0.10213897307861314,1.4043239169986919
2020Q1,101,RF,7,0.62380894012421,0.09980042660552152,1.5233437910210341
2020Q1,101,ET,7,0.6005379020993605,0.10213916300866674,3.0855926249932963
2020Q1,2024,CatBoost,7,0.6390969625114045,0.09796950414160699,0.642882499989355
2020Q1,2024,XGBoost,7,0.6266921723939092,0.09904458308894491,1.4523312500095926
2020Q1,2024,RF,7,0.6238887629580193,0.09978692449442718,1.5765030000184197
2020Q1,2024,ET,7,0.6005832508297605,0.1020743816093334,3.076209374994505
2020Q1,13,CatBoost,7,0.6446143971802103,0.09716500737395,0.6255288750107866
2020Q1,13,XGBoost,7,0.615050007686768,0.10040058726078573,1.3962112920125946
2020Q1,13,RF,7,0.6234104532609832,0.09988730241462453,1.5735378340177704
2020Q1,13,ET,7,0.6003057156161261,0.1022730286400001,3.098511083982885
2020Q2,42,CatBoost,7,0.8882149725453036,0.0629777893490052,0.6364298750122543
2020Q2,42,XGBoost,7,0.868564894688459,0.06902548813062843,1.3756559999892488
2020Q2,42,RF,7,0.8825423073552758,0.06194456729419591,1.5052127499948256
2020Q2,42,ET,7,0.8815764760771473,0.06098300867266665,3.2027010419988073
2020Q2,7,CatBoost,7,0.8871982700914555,0.06314991036548706,0.6529419999860693
2020Q2,7,XGBoost,7,0.8641052449325224,0.06946846010906252,1.3858664170256816
2020Q2,7,RF,7,0.8823212496066597,0.06221785340794432,1.5719971670187078
2020Q2,7,ET,7,0.8822833869210337,0.06090301322799998,3.300928666983964
2020Q2,101,CatBoost,7,0.8842343548344647,0.06357517785347895,0.6576796660083346
2020Q2,101,XGBoost,7,0.8672623884959451,0.06933043741600577,1.4424757079978008
2020Q2,101,RF,7,0.8818944187566962,0.06222513499033347,1.6269120420038234
2020Q2,101,ET,7,0.8823371753827378,0.060922456557333325,3.133858124987455
2020Q2,2024,CatBoost,7,0.8855947608708215,0.06360060120917506,0.6538942080223933
2020Q2,2024,XGBoost,7,0.8698424715045373,0.06873785889050739,1.4352331249974668
2020Q2,2024,RF,7,0.88194113586175,0.06214199478006571,1.600229292002041
2020Q2,2024,ET,7,0.8821760766181642,0.060854283307999975,3.200083292002091
2020Q2,13,CatBoost,7,0.884981511042448,0.06361243322941212,0.6525547500059474
2020Q2,13,XGBoost,7,0.866096660675142,0.06878078379765781,1.4166810839960817
2020Q2,13,RF,7,0.8815953601014644,0.062247875487681285,1.5072676249837968
2020Q2,13,ET,7,0.8817305866661858,0.06096540649133331,3.303821791021619
2020Q3,42,CatBoost,7,0.7569535952404812,0.08974532524100771,0.6167795840010513
