n_pairs,rho,seed,B,mf,eff_rank,redundancy,rule,allcand,best_fixed,gain,mf0.2,mf0.3,mf0.4,mf0.5,mf0.6,mf0.7,mf0.8,mf0.9,mf1.0
7,0.6,2,8,0.5333333333333333,10.92113670978517,0.2719242193476553,0.46302086994578884,0.46269986794539,0.46352024560323635,0.0003210020003988623,0.4415680295114601,0.4522525671491612,0.4606707651851436,0.4618462187504986,0.46294087137875417,0.46349450676513304,0.46352024560323635,0.4629753325152881,0.46269986794539
7,0.6,3,8,0.5333333333333333,10.905658936672616,0.2729560708884923,0.47047843456940674,0.4723374035274053,0.4723374035274053,-0.0018589689579985302,0.4468349082501256,0.4586409422836454,0.4673659419513563,0.4693855764409426,0.4706228530899994,0.4716603430337487,0.47231111819231664,0.4721837720697647,0.4723374035274053
7,0.6,4,8,0.5333333333333333,10.902634013340672,0.27315773244395525,0.4592980714026579,0.4608041716571566,0.4608041716571566,-0.00150610025449871,0.43634772847609105,0.4470691108794008,0.4567200869156737,0.4582893057200743,0.4592820351251632,0.4600544883903688,0.4604294947619392,0.46068206246240206,0.4608041716571566
7,0.9,0,8,0.5333333333333333,8.77269804100216,0.4151534639331893,0.46378992321528967,0.46251309598832624,0.4646710365500579,0.0012768272269634284,0.4597680501563781,0.46250043055097956,0.4645839771887147,0.46426836086071854,0.4646710365500579,0.46401246563642307,0.4632525144826388,0.4636258422967888,0.46251309598832624
7,0.9,1,8,0.5333333333333333,8.77822199113763,0.4147852005908247,0.45712496793355484,0.4547923377446351,0.4579772703585626,0.0023326301889197154,0.4520647409468267,0.4544253961315675,0.45615356189308687,0.4579772703585626,0.4555465969019318,0.45505337075429875,0.45630939429516626,0.45531101620741754,0.4547923377446351
7,0.9,2,8,0.5333333333333333,8.782669732149504,0.4144886845233664,0.46157701069291424,0.45827369449128075,0.46147925917138244,0.0033033162016334883,0.45581901674429526,0.4586467833385566,0.46147925917138244,0.46061683934051323,0.46127734457528125,0.4596873431732812,0.4594801097444464,0.45851328527046686,0.45827369449128075
7,0.9,3,8,0.5333333333333333,8.778385959742858,0.4147742693504761,0.4678167357340147,0.4673575312448275,0.4683135264504077,0.0004592044891872371,0.46430571732747083,0.46515310863328607,0.4670176378098061,0.4683135264504077,0.46817504414459954,0.46799909014558383,0.467776442559815,0.4676636518479864,0.4673575312448275
7,0.9,4,8,0.5333333333333333,8.77631327261469,0.414912448492354,0.45706715199288894,0.4565263116755769,0.45976759357121166,0.0005408403173120524,0.4513092437931131,0.45508588103171577,0.45976759357121166,0.4584688421047052,0.45894316014579684,0.4591416751661578,0.4568831155309905,0.4579223635786459,0.4565263116755769
7,0.99,0,8,0.5333333333333333,7.982074224539927,0.4678617183640049,0.46149591314971194,0.45779875785250745,0.4654715770790473,0.0036971552972044908,0.4654715770790473,0.4654618194650961,0.46482556799103036,0.4637269396564624,0.46208004855748674,0.4604816185468501,0.4603580303639604,0.4573461151467253,0.45779875785250745
7,0.99,1,8,0.5333333333333333,7.983054987050059,0.4677963341966628,0.4550108678809093,0.45158655913108536,0.4581131782469936,0.003424308749823912,0.45697677093536826,0.4581131782469936,0.4579392290977813,0.45555222507381066,0.45336173421358494,0.45313194306998117,0.4521319737644517,0.45200577414019716,0.45158655913108536
7,0.99,2,8,0.5333333333333333,7.983123730684606,0.4677917512876929,0.45636919922336094,0.4512498544634119,0.46105556104819256,0.005119344759949018,0.45895801832991556,0.46105556104819256,0.45866010101928023,0.45778799254040736,0.4546876515318743,0.45454045683375,0.4527153324239762,0.451506144777267,0.4512498544634119
7,0.99,3,8,0.5333333333333333,7.983087299706142,0.4677941800195905,0.4648567472727383,0.45957157757318035,0.46880714867634055,0.005285169699557946,0.46880714867634055,0.468448756170073,0.465384613453506,0.46409422895357166,0.46361935699442225,0.462970805444357,0.4600530990569127,0.46111637799791083,0.45957157757318035
