ticker,fold,model,M_blocks,d,n_train,n_test,r2,mae,rmse,fit_s
TSLA,2020Q2,ET-aug,7,15,30000,15000,0.6717168264460177,0.10039419996733341,0.13753585125450196,4.913564832999327
TSLA,2020Q2,ET,7,15,30000,15000,0.6666511929912522,0.10072787692200012,0.13859292505625143,2.784835500000554
TSLA,2020Q2,RF,7,15,30000,15000,0.665347320280839,0.10263684676653707,0.13886370924277697,1.5651029580003524
TSLA,2020Q2,GBR,7,15,30000,15000,0.6270986435461275,0.1108219495609016,0.14658468219661971,8.686071750000337
TSLA,2020Q2,XGBoost,7,15,30000,15000,0.6408802544245636,0.10735920040270869,0.1438504585308211,2.069039125000927
TSLA,2020Q2,LightGBM,7,15,30000,15000,0.6211856548890105,0.10764831079241456,0.1477422866914311,11.269040125000174
TSLA,2020Q2,CatBoost,7,15,30000,15000,0.6444331500582492,0.10643604299536924,0.14313710866489732,0.8162033749995317
TSLA,2020Q2,SVI,7,15,30000,15000,0.4368802605054417,0.13467243373393548,0.1801324615761799,4.615726665999318
TSLA,2020Q2,Heston,7,15,30000,15000,-3.2381377742446524,0.43195845289310064,0.4941731482622006,2.4515336670010583
TSLA,2020Q3,Dynamic ET,8,15,30000,15000,0.1379571309823765,0.17967134877599988,0.2511750402172968,3.1055119590000686
TSLA,2020Q3,ET-aug,8,15,30000,15000,0.12627838108654554,0.1808390744373332,0.252870745866343,4.958299708998311
TSLA,2020Q3,ET,8,15,30000,15000,0.13370238977614957,0.17949267232866647,0.25179413319565175,2.766836000000694
TSLA,2020Q3,RF,8,15,30000,15000,-0.02119421729085391,0.19449905939334747,0.27337967450104167,1.57076083299944
TSLA,2020Q3,GBR,8,15,30000,15000,0.06240413952347046,0.1869288179711951,0.2619508965971424,8.903263291998883
TSLA,2020Q3,XGBoost,8,15,30000,15000,0.17188877000329328,0.17170817691385648,0.24618205108274857,2.0766612500010524
TSLA,2020Q3,LightGBM,8,15,30000,15000,0.012550977883862724,0.19000926998379908,0.2688248367130495,11.409464374999516
TSLA,2020Q3,CatBoost,8,15,30000,15000,0.10773481472815682,0.18016456340457349,0.2555400777404463,0.824139666998235
TSLA,2020Q3,SVI,8,15,30000,15000,0.12905864594323957,0.19195160768321456,0.2524680959745166,4.709811583001283
